pxd	run	tissue_mlm	confidence_mlm	tissue_llm	is_agree	is_in_mlm_vocab	lin_similarity	concordance_tier	disease_state_llm
PXD053945	oecf5-XJ0856-02	Kidney	0.1023	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-03	Kidney	0.115	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-04	Kidney	0.1052	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-05	Kidney	0.0938	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-06	Kidney	0.0949	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-07	Kidney	0.0834	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-08	Kidney	0.1135	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-09	Bone marrow	0.1153	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-10	Bone marrow	0.1323	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-11	Bone marrow	0.1354	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-12	Bone marrow	0.1258	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-13	Kidney	0.1191	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-14	Bone marrow	0.1249	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-15	Bone marrow	0.1201	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-16	Bone marrow	0.1197	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-17	Kidney	0.1058	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-18	Monocytes	0.1076	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-19	Kidney	0.1007	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-20	Monocytes	0.11	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-21	Monocytes	0.0983	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-22	Monocytes	0.134	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-23	Monocytes	0.0907	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-24	Kidney	0.1139	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-25	Oviduct	0.1182	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-26	Bone marrow	0.1535	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-27	Kidney	0.0973	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-28	Bone marrow	0.1354	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-29	Oviduct	0.1201	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-30	Bone marrow	0.1202	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-31	Ovary	0.1256	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-32	Bone marrow	0.132	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-37	Kidney	0.113	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-38	Testis	0.1032	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-39	Testis	0.1009	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-40	Testis	0.0953	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-41	Kidney	0.1084	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-42	Testis	0.0985	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-43	Testis	0.1039	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-44	Monocytes	0.0979	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-45	Ovary	0.1073	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-46	Bone marrow	0.1201	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-47	Bone marrow	0.1149	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-48	Bone marrow	0.0846	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-49	Bone marrow	0.1342	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-50	Bone marrow	0.0962	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-51	Kidney	0.0938	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-52	Bone marrow	0.125	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-53	Kidney	0.1201	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-54	Monocytes	0.0978	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-55	Esophagus	0.099	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-56	Kidney	0.1428	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-57	Monocytes	0.111	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-58	Monocytes	0.1193	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-59	Ovary	0.1096	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-60	Testis	0.0999	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-61	Ovary	0.1411	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-62	Esophagus	0.1211	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-63	Esophagus	0.0904	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-64	Esophagus	0.2287	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-65	Ovary	0.1584	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-66	Ovary	0.1715	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-67	Esophagus	0.1559	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD053945	oecf5-XJ0856-68	Ovary	0.1378	sarcoma	False	False	0.0	No Graph Connection	epithelioid sarcoma
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_1	Placenta	0.0913	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_2	Placenta	0.0971	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_3	Colon	0.0497	cervix	False	False	0.2573	True Conflict	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_4	Ovary	0.0529	cervix	False	False	0.771	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_5	Testis	0.0548	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_6	Monocytes	0.0448	cervix	False	False	0.1742	True Conflict	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_7	Testis	0.0499	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_Async_DSN1_Fraction_8	Kidney	0.0553	cervix	False	False	0.616	Distant Concordance (Organ System)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_1	Placenta	0.1047	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_2	Placenta	0.1087	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_3	Testis	0.0454	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_4	Monocytes	0.0467	cervix	False	False	0.1742	True Conflict	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_5	Placenta	0.0599	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_6	Placenta	0.0504	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_7	Thyroid	0.057	cervix	False	False	0.2173	True Conflict	cervical carcinoma; normal
PXD054119	20240126_Eclipse_ES902_CheesemanLab_JL_STLC_DSN1_Fraction_8	Colon	0.0411	cervix	False	False	0.2573	True Conflict	cervical carcinoma; normal
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_001_01_10pto	Bone marrow	0.1289	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_002_01_10pto	Monocytes	0.1022	cervix	False	False	0.1742	True Conflict	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_003_01_10pto	Testis	0.1049	cervix	False	False	0.4342	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_004_01_10pto	Bone marrow	0.111	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_005_01_10pto	Bone marrow	0.128	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_006_01_10pto	Bone marrow	0.1486	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_007_01_10pto	Bone marrow	0.1218	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_008_01_10pto	Bone marrow	0.1681	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_009_01_10pto	Bone marrow	0.1647	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_010_01_10pto	Bone marrow	0.1602	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_011_01_10pto	Bone marrow	0.1381	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_012_01_10pto	Bone marrow	0.1414	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_013_01_10pto	Bone marrow	0.1379	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_014_01_10pto	Bone marrow	0.122	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_015_01_10pto	Bone marrow	0.1383	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_016_01_10pto	Bone marrow	0.1145	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_017_01_10pto	Bone marrow	0.183	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_018_01_10pto	Bone marrow	0.174	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_019_01_10pto	Bone marrow	0.133	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_020_01_10pto	Bone marrow	0.1887	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_021_01_10pto	Bone marrow	0.1563	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_022_01_10pto	Bone marrow	0.1162	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_023_01_10pto	Bone marrow	0.1383	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_024_01_10pto	Bone marrow	0.1302	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_025_01_10pto	Bone marrow	0.118	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_026_01_10pto	Bone marrow	0.1327	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_027_01_10pto	Bone marrow	0.1428	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_028_01_10pto	Bone marrow	0.1193	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_029_01_10pto	Bone marrow	0.1196	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	/public/conode53/AIRFLOW/temp/PXD054242/diann/2024MK013_SOBO_030_01_10pto	Bone marrow	0.1072	cervix	False	False	0.1832	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	N.Proteotypic.Sequences	Lung	0.11	cervix	False	False	0.2618	Distant Concordance (Organ System)	cervical adenocarcinoma
PXD054242	N.Sequences	Placenta	0.1214	cervix	False	False	0.7987	Near-Agreement (Subpart / Secretome)	cervical adenocarcinoma
PXD054378	CTRL1_1	Lung	0.1033	mammary gland	False	False	0.7922	Near-Agreement (Subpart / Secretome)	breast cancer
PXD054378	CTRL1_2	Bone marrow	0.1001	mammary gland	False	False	0.1768	True Conflict	breast cancer
PXD054378	CTRL2_1	Lung	0.0987	mammary gland	False	False	0.7922	Near-Agreement (Subpart / Secretome)	breast cancer
PXD054378	CTRL2_2	Lung	0.1018	mammary gland	False	False	0.7922	Near-Agreement (Subpart / Secretome)	breast cancer
PXD054378	siRNA2_1	Kidney	0.099	mammary gland	False	False	0.5956	Distant Concordance (Organ System)	breast cancer
PXD054378	siRNA2_2	Lung	0.1024	mammary gland	False	False	0.7922	Near-Agreement (Subpart / Secretome)	breast cancer
PXD054378	siRNA3_1	Lung	0.1086	mammary gland	False	False	0.7922	Near-Agreement (Subpart / Secretome)	breast cancer
PXD054378	siRNA3_2	Lung	0.0886	mammary gland	False	False	0.7922	Near-Agreement (Subpart / Secretome)	breast cancer
PXD054390	BLN_110521_TL0414Tglob_002	Lung	0.1274	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL0461Tglob_003	Lung	0.1598	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL0468Tglob_003	Lung	0.1198	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL0507Tglob_003	Lung	0.1555	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1202Tglob_003	Lung	0.1596	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1230Tglob_003	Lung	0.1023	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1269Tglob_003	Lung	0.1592	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1299Tglob_003	Lung	0.1231	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1335Tglob_003	Lung	0.111	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1353Tglob_003	Lung	0.1834	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1437Tglob_003	Lung	0.1061	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1475Tglob_003	Lung	0.1388	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1503Tglob_003	Lung	0.179	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_110521_TL1519Tglob_003	Lung	0.1071	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_230321_TL1519H_global_4ul_001	Lung	0.0805	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054390	BLN_230321_TL1530H_global_4ul_001	Lung	0.1073	lung	True	True	1.0	Exact Match	non-small cell lung carcinoma; normal
PXD054405	06012022_DDA_IMAC_10	Bone marrow	0.1075	liver	False	True	0.4121	Distant Concordance (Organ System)	hepatocellular carcinoma
PXD054405	06012022_DDA_IMAC_11	Liver	0.1731	liver	True	True	1.0	Exact Match	hepatocellular carcinoma
PXD054405	06012022_DDA_IMAC_12	Liver	0.1583	liver	True	True	1.0	Exact Match	hepatocellular carcinoma
PXD054405	06012022_DDA_IMAC_13	Bone marrow	0.1077	liver	False	True	0.4121	Distant Concordance (Organ System)	hepatocellular carcinoma
PXD054405	06012022_DDA_IMAC_14	Lung	0.1034	liver	False	True	0.6776	Distant Concordance (Organ System)	hepatocellular carcinoma
