pxd,run,coverage,scoring_mode,usable,k,cand_classes,pred_tissue,confidence,assigned,assigned_conf,tissue_source,label_class
PXD055814,20240731_C35916_004_S744276_MFM-X314-A2_Group_2,0.0032,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0646,,,hamlet-multi,
PXD055814,20240731_C35916_006_S744277_MFM-X314-A3_Group_3,0.0033,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0562,,,hamlet-multi,
PXD055814,20240731_C35916_008_S744278_MFM-X314-A4_Group_4,0.0033,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0583,,,hamlet-multi,
PXD055814,20240731_C35916_011_S744279_MFM-X314-B1_Group_1,0.0043,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Esophagus,0.1042,,,hamlet-multi,
PXD055814,20240731_C35916_013_S744280_MFM-X314-B2_Group_2,0.0032,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0615,,,hamlet-multi,
PXD055814,20240731_C35916_015_S744281_MFM-X314-B3_Group_3,0.0045,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Salivary gland,0.0736,,,hamlet-multi,
PXD055814,20240731_C35916_017_S744282_MFM-X314-B4_Group_4,0.0028,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0595,,,hamlet-multi,
PXD055814,20240731_C35916_020_S744283_MFM-X314-C1_Group_1,0.0027,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0583,,,hamlet-multi,
PXD055814,20240731_C35916_022_S744284_MFM-X314-C2_Group_2,0.0035,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0702,,,hamlet-multi,
PXD055814,20240731_C35916_024_S744285_MFM-X314-C3_Group_3,0.0037,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.054,,,hamlet-multi,
PXD055814,20240731_C35916_026_S744286_MFM-X314-C4_Group_4,0.0035,shap_penalty1,False,4,"['Adipose tissue', 'Brain', 'Heart', 'Thyroid']",Testis,0.0558,,,hamlet-multi,
PXD056300,MET04_01,0.0319,shap_penalty1,False,5,"['Kidney', 'Liver', 'Lung', 'Lymph node', 'Prostate']",Smooth muscle,0.0548,Lung,0.0419,hamlet-multi,
PXD056300,MET13_01,0.0171,shap_penalty1,False,5,"['Kidney', 'Liver', 'Lung', 'Lymph node', 'Prostate']",Kidney,0.0426,Kidney,0.0426,hamlet-multi,
PXD056689,WD366GI_NSD2,0.0518,shap_penalty1,False,2,"['Liver', 'Lung']",Testis,0.0796,,,hamlet-multi,
PXD058971,KO_brain,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Brain
PXD058971,WT_brain,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Brain
PXD058971,XYJ_0612-HEART-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Heart
PXD058971,XYJ_0612_10-SPLEEN-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Spleen
PXD058971,XYJ_0612_13-COLON-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Colon
PXD058971,XYJ_0612_14-COLON-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Colon
PXD058971,XYJ_0612_17-LIVER-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Liver
PXD058971,XYJ_0612_18-LIVER-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Liver
PXD058971,XYJ_0612_4-HEART-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Heart
PXD058971,XYJ_0612_8-MUSCLE-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Skeletal muscle
PXD058971,XYJ_0612_9-SPLEEN-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Spleen
PXD058971,XYJ_0612_MUSCLE-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Skeletal muscle
PXD058971,XYJ_10-SPLEEN-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Spleen
PXD058971,XYJ_1125_1-LUC-CT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,hamlet-multi,
PXD058971,XYJ_1125_2-LUC-40,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,hamlet-multi,
PXD058971,XYJ_1125_3-LUC-1,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,hamlet-multi,
PXD058971,XYJ_1125_4-PCMT1-CT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,hamlet-multi,
PXD058971,XYJ_1125_5-PCMT1-40,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,hamlet-multi,
PXD058971,XYJ_1125_6-PCMT1-1,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,hamlet-multi,
PXD058971,XYJ_17-LIVER-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Liver
PXD058971,XYJ_18-LIVER-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Liver
PXD058971,XYJ_5-LUNG-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Lung
PXD058971,XYJ_6-LUNG-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Lung
PXD058971,XYJ_7-MUSCLE-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Skeletal muscle
PXD058971,XYJ_8-MUSCLE-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Skeletal muscle
PXD058971,XYJ_9-SPLEEN-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Spleen
PXD058971,YW_1-KIDNEY-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Kidney
PXD058971,YW_13-COLON-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Colon
PXD058971,YW_14-COLON-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Colon
PXD058971,YW_2-KIDNEY-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Kidney
PXD058971,YW_3-HEART-WT,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Heart
PXD058971,YW_4-HEART-KO,0.0,shap_penalty1,False,8,"['Brain', 'Colon', 'Heart', 'Kidney', 'Liver', 'Lung', 'Skeletal muscle', 'Spleen']",Tonsil,0.0388,Skeletal muscle,0.0388,name,Heart
PXD068664,NT1,0.0396,shap_penalty1,False,2,"['Kidney', 'Lung']",Kidney,0.0609,Kidney,0.0609,hamlet-multi,
PXD068664,NT2,0.0473,shap_penalty1,False,2,"['Kidney', 'Lung']",Kidney,0.0653,Kidney,0.0653,hamlet-multi,
PXD068664,NT3,0.0423,shap_penalty1,False,2,"['Kidney', 'Lung']",Ovary,0.0854,Kidney,0.0687,hamlet-multi,
PXD068664,PURPL1,0.0485,shap_penalty1,False,2,"['Kidney', 'Lung']",Kidney,0.0719,Kidney,0.0719,hamlet-multi,
PXD068664,PURPL2,0.0627,shap_penalty1,False,2,"['Kidney', 'Lung']",Smooth muscle,0.0599,Kidney,0.0544,hamlet-multi,
PXD068664,PURPL3,0.0438,shap_penalty1,False,2,"['Kidney', 'Lung']",Kidney,0.0606,Kidney,0.0606,hamlet-multi,
